    0     0.00000   -31.702017158  1331.106941593     0.000000000     0.000000000     0.000000000     0.000000000     0.327912862     0.729846304     0.000000000      0    -0.165308077      5       0.185       0.000 / 50448.000
    0     0.00000   -31.702017158  1331.106941593     0.000000000     0.000000000     0.000000000     0.000000000     0.350120311     3.690993190     0.000000000      0    -0.165308077      5       0.187       0.000 / 50448.000
