    0     0.00000   -31.702017158  1331.106941593     0.000000000     0.000000000     0.000000000     0.000000000     0.327912862     0.729846304     0.000000000      0    -0.165308077      5       0.182       0.000 / 48304.000
    1     0.01000   -31.831570755  1331.072292508     0.000000000     0.003279129     0.007298463     0.000000000     0.325704494     0.721470911     0.000000000      4     0.309477175      5       0.231       0.000 / 63728.000
    2     0.02000   -31.958771422  1331.038249630     0.000000000     0.006536172     0.014513168     0.000000000     0.323510612     0.713217099     0.000000000      8     0.789153195      5       0.277       0.000 / 64656.000
    0     0.02000   -31.958771422  1331.038249630     0.000000000     0.000000000     0.000000000     0.000000000     0.345969574     3.684572940     0.000000000      8     0.789153195      6       0.280       0.000 / 65120.000
    1     0.03000   -32.408531510  1330.749162050     0.000000000     0.003459696     0.036845729     0.000000000     0.342457055     3.637918820     0.000000000     12     2.968556761      6       0.329       0.000 / 71696.000
    2     0.04000   -32.847574097  1330.467085703     0.000000000     0.006884241     0.073224824     0.000000000     0.339008142     3.592133488     0.000000000     17     5.331093295      6       0.391       0.000 / 72080.000
